Series,Subseries,Box,Folder,Title,Structured Date,Date Qualifier,Start Date,End Date,Range Qualifier,Textual Date,Physical Description,Reel,First Frame,Last Frame,Frames,Title File,First File,Last File,Files,Processing Note,Contents
10,,170,8,U. S. Naval Observatory,,,1912,1913,,,,99,431,437,6,433,434,439,6,,
10,,170,9,U. S. Weather Bureau,,,1905,1916,,,,99,438,474,36,440,441,476,36,,
10,,170,10,Union Iron Works Company,,,1905,1916,,,"1.5""",99,475,709,234,477,478,711,234,,
10,,170,11,Union Tool Company,,,1914,1916,,,".5""",99,710,774,64,712,713,776,64,,
10,,170,12,University of Chicago Press,,,1905,1915,,,"1.25""",99,775,930,155,777,778,930,153,,
10,,170,13,U: Miscellaneous,,,1905,1921,,,,99,931,964,33,931,932,964,33,,
10,,170,14,E. A. Varela,,,1911,1914,,,,99,965,975,10,965,966,974,9,,
10,,171,1,A. Van Maanen,,,1911,1921,,,".5""",99,976,1094,117,,975,1091,117,No title file,
10,,171,2,P. J. Van Rhijn,,,1913,1922,,,,100,20,36,16,21,22,37,16,,
10,,171,3,V: Miscellaneous,,,1905,1920,,,".25""",100,37,77,40,38,39,78,40,,
10,,171,4,Charles D. Walcott,,,1905,1913,,,,100,78,117,39,79,80,118,39,,
10,,171,5,O. R. Walkley,,,1916,1917,,,,100,118,141,23,119,120,142,23,,
10,,171,6,R. James Wallace,,,1905,1910,,,".5""",100,142,206,64,143,144,207,64,,
10,,171,7,Warner and Swasey,,,1904,1920,,,".25""",100,207,240,33,208,209,241,33,,
10,,171,8,H. P. Warren,1922,,,,,,,100,241,246,5,242,243,247,5,,
10,,171,9,William C. Weber,,,1921,1922,,,,100,247,273,26,248,249,274,26,,
10,,171,10,William Wesley and Son,,,1904,1910,,,"1""",100,274,363,89,275,276,364,89,,
10,,171,11,Westinghouse Manufacturing and Electric Company,,,1915,1919,,,,100,364,394,30,365,366,395,30,,
10,,171,12,Western Union Telegraph Company,,,1919,1920,,,,100,395,401,6,396,397,402,6,,
10,,171,13,Walter T. Whitney,,,1912,1916,,,,100,402,440,38,403,404,441,38,,
10,,171,14,C. J. Willett,,,1913,1914,,,,100,441,445,4,442,443,446,4,,
10,,171,15,E. B. Wilson,,,1914,1919,,,".25""",100,446,476,30,447,448,477,30,,
10,,171,16,H. C. Wilson,,,1909,1921,,,,100,477,504,27,478,479,505,27,,
10,,171,17,Ralph E. Wilson,1918,,,,,,,100,505,531,26,506,507,531,25,,
10,,172,1,W. H. Wright,,,1916,1920,,,".25""",100,532,592,60,532,533,591,59,,
10,,172,2,Max Wolf,1908,,,,,,,100,593,604,11,592,593,603,11,,
10,,172,3,Frank S. Wood,,,1917,1918,,,,100,605,609,4,604,605,608,4,,
10,,172,4,R. W. Wood,,,1908,1915,,,".5""",100,610,677,67,609,610,675,66,,
10,,172,5,W: Miscellaneous,,,1904,1923,,,,100,678,804,126,676,677,802,126,,
10,,172,6,Anne S. Young,,,1917,1920,,,,100,805,810,5,803,804,808,5,,
10,,172,7,P. Zeeman,,,1908,1921,,,".5""",100,811,920,109,809,810,918,109,,
10,,172,8,Carl Zeiss,,,1905,1920,,,,100,921,947,26,919,920,945,26,,
10,,172,9,F. R. Ziel,1910,,,,,,,100,948,953,5,946,947,949,3,,
10,,172,10,XYZ: Miscellaneous,,,1904,1914,,,"1""",100,954,1083,128,950,951,1077,127,,
10,,173,1,John L. Wirt,,,1905,1920,,,,,,,,,,,,Omitted from microfilm,
